roduid,lifespan,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,GrossStrokeLength,Fillage,bha_configuration,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,manual_scale,packer_vs_tac,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,DESANDDEGAS_TYP,NIPPLE_SET_DEPTH,pump_bore
GB32DCOQ69620580048474,699.5833333333334,Tubing,0.0,75.0,60.0,169.399993896484,121.989078326103,83.9798583984375,TAC_ABOVE_NIP,1.4582613000000002,3.7863763585590497,17.18,6.89,N,OTHER_ANCHOR,55.62070799999999,72.176567,55.347174,111.434724,86.176312,197.611036,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,441.64,441.64,119.8,Miller LLC,10046.5,1.75
GB41LZLW20515391615392,532.2291666666666,Rods,2.0,85.0,70.0,144.0,115.346490942913,85.8416671752929,TAC_BELOW_NIP,1.69,1.69,17.15,4.79,N,OTHER_ANCHOR,61.872152,64.788629,104.465762,74.79127,26.589093,101.380363,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,882,170.64,170.64,170.64,Miller LLC,10099.8,1.75
GB24IRXX31506163813707,184.05208333333334,Tubing,0.0,70.0,65.0,168.259994506835,157.128647359212,98.63076782226558,PACKER_DONNAN,3.4,3.26,20.69,30.59,N,arrowset,38.699189000000004,66.31962,37.72413,13.516129000000001,19.419355,32.935484,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,905,364.08,364.08,131.6,Miller LLC,11793.3,1.25
GB24JMAT20200199818715,475.6979166666667,Tubing,0.0,75.0,60.0,144.0,119.244235201579,90.5296325683593,TAC_BELOW_NIP,2.2959652000000004,3.37308149489362,17.13,6.11,N,OTHER_ANCHOR,63.420629000000005,86.445269,117.059928,127.65714299999999,37.332143,164.98928600000002,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,339.54,339.54,134.45,UNKNOWN,9528.3,1.75
GB74VAEU88267901268013,485.6875,Tubing,0.0,80.0,60.0,144.0,117.691376643394,80.9923095703125,TAC_BELOW_NIP,2.2959652000000004,3.37308149489362,17.13,6.11,N,OTHER_ANCHOR,57.531077,98.522524,153.525395,98.082658,32.199407,130.282065,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,885,341.63,341.63,132.85,UNKNOWN,9528.3,1.75
GB77XDKS81451478637709,323.6041666666667,Tubing,0.0,75.0,60.0,144.039869467909,139.077462651927,92.8047637939453,TAC_ABOVE_NIP,4.1049404,1.78006537264501,0.0,5.51,N,OTHER_ANCHOR,66.941273,97.54011899999999,110.48410200000001,73.703264,58.023739,131.727003,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,278.43,184.41,278.43,UNKNOWN,9479.4,1.75
GB21WCXW54380771075770,476.7395833333333,Rods,0.0,75.0,60.0,146.460006713867,114.519201308555,96.0,TAC_BELOW_NIP,1.55,1.11,19.24,1.5,Y,OTHER_ANCHOR,54.424071999999995,62.63,67.807389,53.788132999999995,12.704398,66.492531,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,107.41,106.15,107.41,Miller LLC,10272.3,1.5
GB89CWEO85523818766741,248.93819444444443,Tubing,0.0,75.0,65.0,144.039993286132,95.3403129959106,77.13749694824209,PACKER_DONNAN,1.3179223999999998,0.969138786500513,2.96,1.39,N,OTHER_PACKER,66.012621,91.354236,141.376875,60.442857,29.296428999999996,89.73928599999999,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,886,89.74,89.74,89.74,UNKNOWN,9631.4,1.75
GB20EMGN06385285276716,578.0,Tubing,0.0,80.0,60.0,144.0,145.620685032435,91.69999694824209,TAC_ABOVE_NIP,0.91,0.91,17.25,1.6,Y,OTHER_ANCHOR,37.539981,61.729377,116.56986699999999,53.36772,14.688851999999999,68.056572,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,881,47.16,47.16,47.16,Miller LLC,10280.2,1.75
GB17YEPQ96700959068849,495.40625,Tubing,0.0,75.0,60.0,169.399993896484,164.916654649671,95.3214263916015,TAC_ABOVE_NIP,1.8024598000000003,1.80245988528935,17.13,8.05,N,OTHER_ANCHOR,69.285178,72.549419,124.547082,152.955426,59.715116,212.670543,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,197.69,197.69,197.69,Miller LLC,10002.3,1.75
GB43PIDL13806435158784,393.9270833333333,Tubing,0.0,75.0,65.0,169.429992675781,161.606798105521,81.9923095703125,TAC_ABOVE_NIP,1.13,1.38,17.16,3.97,N,OTHER_ANCHOR,65.454122,108.19883200000001,223.400767,123.61716899999999,65.060325,188.677494,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,146.18,146.18,80.31,Miller LLC,9619.6,1.75
GB60ZDWY14877450548926,299.8958333333333,Tubing,0.0,75.0,65.0,168.02000427246,165.565427102847,98.0999984741211,TAC_BELOW_NIP,2.66,2.66,17.18,6.88,N,OTHER_ANCHOR,92.200721,236.831545,164.051273,119.37313400000001,196.053731,315.426866,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,903,292.27,292.27,292.27,Miller LLC,9010.9,2
GB43KBQH81330589200008,593.4166666666666,Rods,0.0,75.0,60.0,168.039993286132,143.003093346066,99.69999694824209,TAC_BELOW_NIP,1.78,0.61,17.14,7.65,N,OTHER_ANCHOR,69.753927,117.598968,75.272379,83.482046,99.465561,182.947607,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,900,201.67,48.68,139.97,Miller LLC,9978.3,1.75
GB66ZGDS95647539724753,229.5625,Sucker Rod Pump,0.0,50.0,60.0,144.039993286132,145.56850825595302,67.8000030517578,PACKER_DONNAN,2.7194386,2.71943847115108,3.0,1.16,Y,arrowset,53.462118999999994,133.12493600000002,44.125508,52.09042,51.342479,103.432899,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,874,104.3,104.3,104.3,Miller LLC,9513.9,1.75
GB76NUME28886797036361,202.625,Sucker Rod Pump,0.0,80.0,60.0,144.0,104.93336949203899,99.5,TAC_BELOW_NIP,1.59,0.76,17.15,2.55,Y,OTHER_ANCHOR,49.761055,59.130545999999995,70.495,33.454312,41.580688,75.035,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,901,77.82,72.5,77.82,Miller LLC,10413.8,1.5
GB78ERHW05127978221149,567.6041666666666,Tubing,0.0,75.0,60.0,144.0,124.795517365137,84.9879989624023,TAC_ABOVE_NIP,1.3054881999999999,0.8775510204076441,17.11,1.43,N,OTHER_ANCHOR,63.132085,80.878563,112.40435900000001,184.147516,52.659938000000004,236.80745299999998,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,153.11,153.11,153.11,UNKNOWN,9989.2,1.75
GB17IJHS87285632291813,220.85416666666666,Sucker Rod Pump,9.0,70.0,65.0,168.259994506835,160.006499714321,97.4000015258789,PACKER_DONNAN,2.96,1.6,2.95,10.64,N,arrowset,78.161913,300.519565,83.293217,165.27008700000002,175.842944,341.11303,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,196.11,196.11,137.12,Miller LLC,9958.9,1.75
GB70SSNT45257443951323,215.20833333333334,Rods,0.0,75.0,60.0,144.0,81.9618399018924,91.3739166259765,TAC_ABOVE_NIP,8.32,8.32,19.26,1.9,N,OTHER_ANCHOR,96.690448,100.982152,144.986009,64.29464300000001,26.299107,90.59375,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,SpecialService,882,873.45,873.45,873.45,UNKNOWN,10213.5,1.75
GB96QFUD35436750787280,187.47916666666666,Sucker Rod Pump,1.0,75.0,60.0,144.0,107.26289599018699,93.5,PACKER_TAC_DONNAN,4.532413,0.559322033898317,17.07,3.03,N,OTHER_PACKER,46.641514,162.995,112.049421,44.383146999999994,40.01736,84.400508,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,SpecialService,871,167.94,39.16,167.94,Miller LLC,10430.5,1.5
GB86BSTM62245434609472,130.92708333333334,Sucker Rod Pump,0.0,75.0,60.0,169.429992675781,127.43956600091299,87.9521713256836,TAC_BELOW_NIP,2.43,1.19,19.43,2.1,N,OTHER_ANCHOR,45.725,56.074186,60.715546999999994,60.816793999999994,22.351145000000002,83.167939,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,151.29,129.92,151.29,UNKNOWN,10006.2,1.75
GB14BQBC69767167827519,274.0701388888889,Tubing,0.0,85.0,60.0,169.429773706589,150.473325947553,85.3625030517578,PACKER_DONNAN,2.51,2.76,20.73,8.15,Y,arrowset,84.31696099999999,109.76363300000001,150.561942,105.30742,141.865724,247.173145,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,298.08,298.08,176.86,Sanchez PLC,8975.0,1.75
GB81TITI82086323417030,279.6041666666667,Tubing,1.0,80.0,65.0,145.5,113.345228290926,80.94999694824209,TAC_BELOW_NIP,0.74,0.74,19.29,1.37,N,OTHER_ANCHOR,58.568999999999996,45.73,75.211899,70.07309000000001,15.089701000000002,85.162791,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,D,874,70.6,70.6,70.6,UNKNOWN,9563.5,1.5
GB30GBVM46745099541299,306.25499233796296,Sucker Rod Pump,0.0,80.0,65.0,144.199996948242,157.097418000097,96.5999984741211,TAC_ABOVE_NIP,1.9349113999999998,1.18660766329356,17.09,6.21,N,OTHER_ANCHOR,59.002188000000004,67.292749,65.284485,34.560955,18.771582000000002,53.332537,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,175.18,115.14,153.81,Miller LLC,9862.6,1.75
GB58TERX76091583473774,411.90625,Sucker Rod Pump,2.0,70.0,65.0,168.259994506835,145.616722768441,88.5853118896484,PACKER_DONNAN,2.62,3.1,20.71,36.37,N,arrowset,59.886738,88.234167,59.99863199999999,30.349711,37.137758000000005,67.48746899999999,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,905,308.75,303.67,127.47,Miller LLC,11996.3,1.75
GB89PIFR32176715724488,601.9166666666666,Sucker Rod Pump,0.0,70.0,60.0,144.0,147.813164022694,81.3000030517578,PACKER_DONNAN,1.77,1.77,20.05,4.33,Y,arrowset,51.582684,88.26169499999999,36.175795,68.9779,18.467029999999998,87.44493,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,143.89,143.89,143.89,Miller LLC,9464.3,1.75
GB86MBYK39352443656814,670.6770833333334,Tubing,0.0,80.0,65.0,144.0,108.404987069063,80.3947372436523,TAC_BELOW_NIP,1.7,1.7,19.23,1.6,N,OTHER_ANCHOR,57.288102,313.853238,393.458685,124.146724,50.578348,174.72507099999999,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,884,167.44,167.44,167.44,UNKNOWN,10075.3,1.75
GB29CRKU76178220654476,658.0416666666666,Sucker Rod Pump,0.0,75.0,60.0,169.429992675781,120.089000916712,50.599998474121,TAC_BELOW_NIP,2.43,1.19,19.88,2.1,N,OTHER_ANCHOR,64.047751,78.68060200000001,127.330316,47.866012,22.06952,69.935532,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,152.61,130.39,152.61,UNKNOWN,9998.1,1.75
GB59HTDT05863590184934,305.2708333333333,Tubing,0.0,80.0,60.0,144.0,133.612425516886,86.8933334350586,TAC_ABOVE_NIP,4.12,1.59,19.28,6.02,N,OTHER_ANCHOR,34.127309000000004,44.462574,90.506867,71.00955400000001,13.095541,84.105096,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,884,232.31,166.58,214.73,UNKNOWN,10012.1,1.75
GB03ZVVE87338768375336,199.14583333333334,Sucker Rod Pump,0.0,75.0,60.0,168.0,163.751458937121,83.0999984741211,TAC_BELOW_NIP,2.13,1.43,17.05,1.8,N,OTHER_ANCHOR,36.4533,116.075556,234.30512599999997,3.995,1.26,5.255,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,880,119.02,119.02,119.02,Miller LLC,10279.4,1.25
GB21HDSP60119664150321,102.125,Tubing,0.0,70.0,65.0,168.259994506835,134.731497897896,89.9166641235351,PACKER_DONNAN,2.4,2.4,20.7,7.65,Y,arrowset,82.963398,109.049048,351.898835,213.76923100000002,121.019231,334.78846200000004,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,872,252.1,252.1,252.1,Sanchez PLC,10011.7,1.75
GB96KNFU49098585564826,161.60416666666666,Tubing,6.0,80.0,65.0,169.820007324218,147.087380472819,94.5,PACKER_TAC_DONNAN,3.0,1.62,17.2,6.33,N,slimline,42.607872,100.434965,151.789574,60.395503000000005,80.532544,140.928047,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,872,148.26,148.26,148.26,Miller LLC,9720.3,1.75
GB04EKCM46781140428991,207.72916666666666,Tubing,0.0,80.0,65.0,144.0,124.026470755609,93.0,NOSEP_PACKER,1.49,1.49,0.0,1.7,Y,arrowset,47.208403999999994,69.19455400000001,65.116948,85.508,49.656372,135.164372,SLICK_SINKER_BARS,False,strategize next-generation users,D,884,81.62,81.62,81.62,Bender-King,10122.3,1.75
GB30LHIK93155425839862,465.625,Sucker Rod Pump,0.0,75.0,60.0,144.0,124.28117437923599,79.42857360839841,TAC_ABOVE_NIP,2.78,4.33,19.25,5.03,Y,OTHER_ANCHOR,69.374258,83.233385,160.561782,73.947524,32.810518,106.75804199999999,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,399.25,399.25,184.23,Miller LLC,9654.2,1.5
GB40YFNK03866694848330,287.2083333333333,Tubing,0.0,75.0,65.0,168.02000427246,155.573780527227,97.3333282470703,TAC_BELOW_NIP,1.59,3.83,20.03,7.9,N,OTHER_ANCHOR,82.640916,166.93403700000002,429.286526,175.13413,118.822526,293.95665499999996,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,903,340.29,340.29,142.85,West-Washington,9702.9,2
GB37GELO62948352574708,473.2916666666667,Sucker Rod Pump,0.0,75.0,60.0,144.0,131.243610568813,84.72758483886709,TAC_ABOVE_NIP,2.36,2.17,17.17,6.59,N,OTHER_ANCHOR,62.874708,72.440251,81.962944,94.616732,28.342412,122.959144,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,275.26,275.26,275.26,Miller LLC,10043.1,1.75
GB58ALIM66463808531467,985.3333333333334,Rods,6.0,75.0,60.0,144.039951408346,121.140573803235,84.57037353515621,TAC_ABOVE_NIP,2.18,2.18,16.2,5.64,N,OTHER_ANCHOR,60.746984,88.845839,73.728447,56.40631,38.786625,95.19293499999999,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,217.75,217.75,217.75,UNKNOWN,10443.1,1.5
GB05ZGXJ07538811673664,828.6666666666666,Tubing,0.0,76.0,60.0,143.327102803738,0.0,82.7399978637695,TAC_ABOVE_NIP,2.370787,2.37078678764038,17.17,5.01,N,OTHER_ANCHOR,44.600442,83.628458,109.442907,115.425947,38.003444,153.42939199999998,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,254.29,254.29,254.29,UNKNOWN,9934.9,1.75
GB40TOHH59941559574829,271.7083333333333,Rods,0.0,80.0,65.0,144.0,120.218018501035,95.4000015258789,TAC_ABOVE_NIP,1.3520617,1.14263253934432,17.85,2.29,N,OTHER_ANCHOR,75.75200699999999,85.368482,77.668152,61.304267,43.211238,104.515505,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,209.97,209.97,209.97,Miller LLC,10320.0,1.5
GB05NODU12413352836184,676.7291666666666,Tubing,0.0,75.0,0.0,144.0,135.931353574378,69.6833343505859,TAC_BELOW_NIP,5.47,5.47,17.05,2.1,N,OTHER_ANCHOR,38.559024,61.85547,56.76846999999999,27.808094,11.256119,39.064213,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,D,880,108.21,108.21,108.21,Miller LLC,10395.5,1.25
GB89BQCA91160739461901,127.125,Sucker Rod Pump,0.0,80.0,65.0,144.0,56.351802069565295,37.099998474121,TAC_BELOW_NIP,1.0097401,0.458541680285631,17.14,2.08,N,OTHER_ANCHOR,30.207786,42.124962,53.063511,36.217239,24.05709,60.274328000000004,SLICK_SINKER_BARS,False,strategize next-generation users,K,874,68.1,39.59,68.1,UNKNOWN,9695.6,1.5
GB91UVHT17200570225350,287.4791666666667,Tubing,0.0,80.0,65.0,169.399993896484,124.363778948783,77.970832824707,TAC_ABOVE_NIP,4.0893803,4.41081459118066,20.02,10.49,N,OTHER_ANCHOR,66.914399,63.884725,94.908654,48.195475,40.732658,88.928133,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,883,462.25,462.25,284.17,West-Washington,9479.0,1.75
GB73EVTU06360569442051,532.3125,Tubing,0.0,75.0,0.0,144.0,128.315331274341,76.0,PACKER_DONNAN,1.61,1.61,20.35,3.1,Y,OTHER_PACKER,39.236605,52.428078,51.321886,20.079226000000002,4.174780999999999,24.254007,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,880,141.2,65.11,84.19,Miller LLC,10499.3,1.25
GB77UCMH11397556016541,642.375,Sucker Rod Pump,0.0,75.0,60.0,144.0,112.143130424525,95.9000015258789,TAC_ABOVE_NIP,2.3971862999999995,5.255269128876531,17.15,2.06,N,OTHER_ANCHOR,61.829041000000004,116.904771,95.884244,70.980333,33.546141999999996,104.526475,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,902,424.04,424.04,150.23,Miller LLC,10361.9,1.5
GB36ZXZT22760424394312,70.04166666666667,Sucker Rod Pump,0.0,80.0,65.0,168.02000427246,100.839285714285,99.0,TAC_BELOW_NIP,2.68,2.34,17.1,6.95,N,OTHER_ANCHOR,14.250832999999998,17.098105,15.308281,0.230104,1.108333,1.338438,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,884,271.93,271.93,81.71,Miller LLC,9035.3,2
GB69KZSS78709619890378,212.75,Rods,0.0,75.0,60.0,168.0,157.858347874061,95.69999694824209,TAC_BELOW_NIP,2.437769,2.74886456811006,31.91,23.33,N,OTHER_ANCHOR,52.255627000000004,109.41049199999999,83.959237,59.148022,25.534963,84.682985,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,871,230.66,230.66,92.14,Miller LLC,9580.2,1.5
GB04UODP33152428109572,372.0,Tubing,0.0,75.0,65.0,169.429992675781,141.315934886103,96.0374984741211,TAC_ABOVE_NIP,2.95,2.39,17.12,6.66,N,OTHER_ANCHOR,91.145485,203.35254799999998,298.859711,260.920103,177.561856,438.48195899999996,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,438.73,373.45,438.73,UNKNOWN,9939.8,1.75
GB12ZLMZ07727856291157,488.6666666666667,Sucker Rod Pump,0.0,75.0,60.0,144.0,125.284220021241,66.3110046386718,PACKER_DONNAN,1.5448022,1.74682152530752,20.72,5.59,N,arrowset,50.099494,96.813272,264.55400499999996,38.849859,12.286202000000001,51.136061,SLICK_SINKER_BARS,True,strategize next-generation users,K,874,169.71,169.71,85.77,UNKNOWN,9828.7,1.5
GB06EBFL46803234245820,96.73611111111111,Tubing,0.0,75.0,60.0,168.02000427246,118.320405165354,86.11852264404291,PACKER_DONNAN,1.86,2.27,20.74,2.02,N,arrowset,49.356190000000005,58.531827,68.510198,60.12381,58.87619,119.0,SUCKER_RODS_W_GUIDES,True,strategize next-generation users,SpecialService,872,238.23,238.23,238.23,UNKNOWN,9799.4,1.75
GB13TWGY93645447505806,873.3125,Sucker Rod Pump,0.0,75.0,60.0,144.0,102.40016769781299,92.5555572509765,TAC_ABOVE_NIP,2.0108345,2.01083449874868,17.14,4.42,N,OTHER_ANCHOR,58.05165600000001,191.87338,149.818514,75.175345,53.857597999999996,129.032944,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,902,233.15,233.15,233.15,Miller LLC,10270.8,1.75
GB02BYST62168674875745,195.625,Tubing,0.0,75.0,60.0,144.0,126.92334874471001,92.48999786376949,TAC_BELOW_NIP,1.69,1.69,17.15,4.79,N,OTHER_ANCHOR,58.856947999999996,68.556333,68.907667,83.30046899999999,34.464789,117.765258,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,882,239.69,225.96,239.69,Miller LLC,10099.8,1.75
GB98FQPR37212941987457,965.4008256712963,Tubing,0.0,80.0,65.0,169.429992675781,125.39448568941299,70.96818542480459,TAC_BELOW_NIP,2.6,2.14,13.17,11.52,N,OTHER_ANCHOR,67.976102,82.733795,125.39066499999998,91.397989,20.808678,112.206667,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,883,241.12,241.12,241.12,UNKNOWN,9529.6,1.75
GB09HZDH00105132519980,571.0416666666666,Tubing,0.0,75.0,60.0,168.039993286132,160.749649346393,98.4000015258789,PACKER_DONNAN,2.38,2.38,2.95,5.01,N,arrowset,61.071385,135.818628,155.245523,97.887436,105.19206799999999,203.07950400000001,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,904,879.13,879.13,879.13,Miller LLC,9679.8,2
GB65JGDC91213547702436,603.0833333333334,Tubing,0.0,75.0,70.0,168.22000122070298,157.124125080723,85.3000030517578,PACKER_DONNAN,1.15,0.6,2.94,8.13,N,OTHER_PACKER,54.209938,92.485652,59.93466,106.584947,125.02922099999999,231.614168,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,884,189.19,80.85,99.68,Miller LLC,9650.3,2
GB52AUVD73640770365732,220.0,Tubing,0.0,75.0,60.0,144.039786067033,106.797707534417,82.2851867675781,TAC_BELOW_NIP,2.99,2.99,0.0,5.63,N,OTHER_ANCHOR,51.19103,57.302727000000004,67.585931,129.962222,37.011026,166.973248,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,881,311.44,311.44,311.44,West-Washington,10009.2,1.75
GB60FUYU79233540521430,139.66666666666666,Sucker Rod Pump,0.0,75.0,90.0,144.039993286132,129.631801425286,84.5999984741211,TAC_BELOW_NIP,1.595017,2.54661747636932,17.34,6.6,N,OTHER_ANCHOR,49.921633,98.523493,223.008552,217.91408199999998,73.246599,291.16067999999996,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,283.04,283.04,118.51,Miller LLC,9824.9,1.75
GB60MMTS44815394397371,915.2916666666666,Rods,0.0,75.0,60.0,144.0,109.35542584175501,66.3000030517578,TAC_BELOW_NIP,1.3054881999999999,0.8775510204076441,17.12,1.43,N,OTHER_ANCHOR,56.828166,78.642792,110.206896,94.653944,24.584839000000002,119.23878300000001,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,127.91,127.91,127.91,Miller LLC,9826.2,1.75
GB28DUFQ27164197759200,518.5826388888889,Tubing,0.0,80.0,65.0,169.429992675781,137.31386037026599,79.37333679199209,TAC_BELOW_NIP,1.1099961,1.10999603559283,17.15,1.46,N,OTHER_ANCHOR,62.510018,85.395169,123.34668500000001,125.44148899999999,101.29078,226.73227000000003,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,886,125.31,125.31,125.31,Miller LLC,8897.7,2
GB85OJMZ52871598786605,47.400825671296296,Rods,0.0,80.0,65.0,144.0,120.70212765957399,97.0,PACKER_TAC_DONNAN,2.7434857000000004,0.512953212027871,17.1,4.68,N,OTHER_PACKER,71.738302,106.669623,70.162642,34.893019,58.865472,93.758491,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,279.99,247.12,212.58,Miller LLC,9440.1,1.75
GB76KDTJ25609454116460,299.5,Tubing,0.0,75.0,60.0,144.0,150.063891190748,96.47895050048821,TAC_ABOVE_NIP,3.7565706,1.83348927173372,19.5,2.39,N,OTHER_ANCHOR,51.273386,96.334525,117.552555,129.04049799999999,60.841120999999994,189.88162,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,902,195.99,87.79,195.99,Miller LLC,10303.6,1.75
GB86NVJI00462060814122,132.02083333333334,Tubing,0.0,75.0,60.0,144.0,112.24879871715099,89.99333190917959,TAC_BELOW_NIP,9.642858,9.642857142856961,17.14,2.9,N,OTHER_ANCHOR,65.96136700000001,90.330288,142.685396,83.143885,49.302158,132.446043,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,885,631.26,631.26,631.26,UNKNOWN,9993.5,1.75
GB41LOZL48189652252839,885.4479166666666,Tubing,0.0,75.0,0.0,144.199280113302,128.734701723234,91.19999694824209,TAC_ABOVE_NIP,1.02,1.02,19.22,1.77,N,OTHER_ANCHOR,72.064964,107.42467099999999,104.977107,86.779152,29.811586,116.59073799999999,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,901,54.66,42.85,54.66,UNKNOWN,10362.0,1.75
GB58ZNIH60148915123369,448.0416666666667,Rods,13.0,80.0,65.0,144.199996948242,85.4201579944507,76.2259292602539,TAC_BELOW_NIP,0.7895713000000001,0.7895712763413779,17.16,1.67,N,OTHER_ANCHOR,57.705153,58.16537099999999,91.97318800000001,43.810475,16.3346,60.145076,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,59.21,59.21,59.21,Miller LLC,9914.1,1.75
